Word,Rank,Frequency,Pr(%),r*Pr
husbandry,11361,3,0.0%,0.050875
broadbent,11362,3,0.0%,0.050879
bogle,11363,3,0.0%,0.050884
vitality,11364,3,0.0%,0.050888
hype,11365,3,0.0%,0.050893
imbalance,11366,3,0.0%,0.050897
peripheral,11367,3,0.0%,0.050902
invertebrates,11368,3,0.0%,0.050906
fluoxetine,11369,3,0.0%,0.050911
flipped,11370,3,0.0%,0.050915
comparator,11371,3,0.0%,0.050920
extel,11372,3,0.0%,0.050924
brawn,11373,3,0.0%,0.050929
scouring,11374,3,0.0%,0.050933
overturns,11375,3,0.0%,0.050938
squad,11376,3,0.0%,0.050942
decomposes,11377,3,0.0%,0.050947
colorectal,11378,3,0.0%,0.050951
trotter,11379,3,0.0%,0.050956
withered,11380,3,0.0%,0.050960
boomerang,11381,3,0.0%,0.050965
stormwater,11382,3,0.0%,0.050969
govts,11383,3,0.0%,0.050974
valve,11384,3,0.0%,0.050978
pouring,11385,3,0.0%,0.050982
oppenheimer,11386,3,0.0%,0.050987
antoine,11387,3,0.0%,0.050991
lunch,11388,3,0.0%,0.050996
lightly,11389,3,0.0%,0.051000
footed,11390,3,0.0%,0.051005
believers,11391,3,0.0%,0.051009
viator,11392,3,0.0%,0.051014
builders,11393,3,0.0%,0.051018
allocating,11394,3,0.0%,0.051023
hangs,11395,3,0.0%,0.051027
featuring,11396,3,0.0%,0.051032
clinton,11397,3,0.0%,0.051036
unnamed,11398,3,0.0%,0.051041
shirts,11399,3,0.0%,0.051045
defend,11400,3,0.0%,0.051050
coin,11401,3,0.0%,0.051054
disclosed,11402,3,0.0%,0.051059
heaps,11403,3,0.0%,0.051063
packet,11404,3,0.0%,0.051068
wheels,11405,3,0.0%,0.051072
mmc,11406,3,0.0%,0.051077
alters,11407,3,0.0%,0.051081
professors,11408,3,0.0%,0.051085
irritable,11409,3,0.0%,0.051090
formulas,11410,3,0.0%,0.051094
tagged,11411,3,0.0%,0.051099
govern,11412,3,0.0%,0.051103
uncles,11413,3,0.0%,0.051108
conundrum,11414,3,0.0%,0.051112
hebrew,11415,3,0.0%,0.051117
darfur,11416,3,0.0%,0.051121
culgoa,11417,3,0.0%,0.051126
ramsay,11418,3,0.0%,0.051130
adequately,11419,3,0.0%,0.051135
mohan,11420,3,0.0%,0.051139
generous,11421,3,0.0%,0.051144
shanks,11422,3,0.0%,0.051148
centred,11423,3,0.0%,0.051153
cavity,11424,3,0.0%,0.051157
quizzed,11425,3,0.0%,0.051162
velicogna,11426,3,0.0%,0.051166
puffs,11427,3,0.0%,0.051171
contributor,11428,3,0.0%,0.051175
tenth,11429,3,0.0%,0.051180
echo,11430,3,0.0%,0.051184
zodiac,11431,3,0.0%,0.051188
faults,11432,3,0.0%,0.051193
intraocular,11433,3,0.0%,0.051197
tightens,11434,3,0.0%,0.051202
advertisers,11435,3,0.0%,0.051206
teakle,11436,3,0.0%,0.051211
geraldton,11437,3,0.0%,0.051215
doyle,11438,3,0.0%,0.051220
portland,11439,3,0.0%,0.051224
rotted,11440,3,0.0%,0.051229
sculptures,11441,3,0.0%,0.051233
donkeys,11442,3,0.0%,0.051238
cydonia,11443,3,0.0%,0.051242
disinfectants,11444,3,0.0%,0.051247
commsec,11445,3,0.0%,0.051251
gerry,11446,3,0.0%,0.051256
encryption,11447,3,0.0%,0.051260
josh,11448,3,0.0%,0.051265
biota,11449,3,0.0%,0.051269
oxygenation,11450,3,0.0%,0.051274
mayo,11451,3,0.0%,0.051278
nanosized,11452,3,0.0%,0.051283
undisturbed,11453,3,0.0%,0.051287
tweak,11454,3,0.0%,0.051291
remix,11455,3,0.0%,0.051296
metz,11456,3,0.0%,0.051300
rodriguez,11457,3,0.0%,0.051305
monro,11458,3,0.0%,0.051309
cumulative,11459,3,0.0%,0.051314
backlash,11460,3,0.0%,0.051318
halfway,11461,3,0.0%,0.051323
curiosity,11462,3,0.0%,0.051327
loosely,11463,3,0.0%,0.051332
qutob,11464,3,0.0%,0.051336
nitrate,11465,3,0.0%,0.051341
dalley,11466,3,0.0%,0.051345
disappoint,11467,3,0.0%,0.051350
principals,11468,3,0.0%,0.051354
mantises,11469,3,0.0%,0.051359
branding,11470,3,0.0%,0.051363
induces,11471,3,0.0%,0.051368
expeditioners,11472,3,0.0%,0.051372
hinges,11473,3,0.0%,0.051377
dentistry,11474,3,0.0%,0.051381
com,11475,3,0.0%,0.051386
boning,11476,3,0.0%,0.051390
reopened,11477,3,0.0%,0.051394
intermediates,11478,3,0.0%,0.051399
quest,11479,3,0.0%,0.051403
participated,11480,3,0.0%,0.051408
plentiful,11481,3,0.0%,0.051412
unofficial,11482,3,0.0%,0.051417
flag,11483,3,0.0%,0.051421
surrogate,11484,3,0.0%,0.051426
frith,11485,3,0.0%,0.051430
awbi,11486,3,0.0%,0.051435
socket,11487,3,0.0%,0.051439
definite,11488,3,0.0%,0.051444
hume,11489,3,0.0%,0.051448
atolls,11490,3,0.0%,0.051453
freehold,11491,3,0.0%,0.051457
motes,11492,3,0.0%,0.051462
seasonally,11493,3,0.0%,0.051466
comp,11494,3,0.0%,0.051471
affordable,11495,3,0.0%,0.051475
marrying,11496,3,0.0%,0.051480
pyrenees,11497,3,0.0%,0.051484
swollen,11498,3,0.0%,0.051489
sweeteners,11499,3,0.0%,0.051493
ruffo,11500,3,0.0%,0.051497
coaxed,11501,3,0.0%,0.051502
ellison,11502,3,0.0%,0.051506
sauce,11503,3,0.0%,0.051511
rhys,11504,3,0.0%,0.051515
masers,11505,3,0.0%,0.051520
ionised,11506,3,0.0%,0.051524
fried,11507,3,0.0%,0.051529
traditions,11508,3,0.0%,0.051533
enthusiastic,11509,3,0.0%,0.051538
births,11510,3,0.0%,0.051542
fletcher,11511,3,0.0%,0.051547
peacemaker,11512,3,0.0%,0.051551
stingray,11513,3,0.0%,0.051556
monogamous,11514,3,0.0%,0.051560
distributors,11515,3,0.0%,0.051565
medicare,11516,3,0.0%,0.051569
penola,11517,3,0.0%,0.051574
corrected,11518,3,0.0%,0.051578
thickens,11519,3,0.0%,0.051583
suburban,11520,3,0.0%,0.051587
downhill,11521,3,0.0%,0.051591
gdp,11522,3,0.0%,0.051596
miniscule,11523,3,0.0%,0.051600
sunrice,11524,3,0.0%,0.051605
shoe,11525,3,0.0%,0.051609
mundane,11526,3,0.0%,0.051614
strife,11527,3,0.0%,0.051618
ltd,11528,3,0.0%,0.051623
dixon,11529,3,0.0%,0.051627
dysfunctional,11530,3,0.0%,0.051632
diary,11531,3,0.0%,0.051636
spewed,11532,3,0.0%,0.051641
blanket,11533,3,0.0%,0.051645
pressed,11534,3,0.0%,0.051650
aeronautics,11535,3,0.0%,0.051654
undercover,11536,3,0.0%,0.051659
devastates,11537,3,0.0%,0.051663
systematically,11538,3,0.0%,0.051668
tammar,11539,3,0.0%,0.051672
urbana,11540,3,0.0%,0.051677
guilds,11541,3,0.0%,0.051681
floreano,11542,3,0.0%,0.051686
brownes,11543,3,0.0%,0.051690
shepherd,11544,3,0.0%,0.051694
discrete,11545,3,0.0%,0.051699
reds,11546,3,0.0%,0.051703
staffing,11547,3,0.0%,0.051708
wrangling,11548,3,0.0%,0.051712
stressing,11549,3,0.0%,0.051717
exited,11550,3,0.0%,0.051721
corpses,11551,3,0.0%,0.051726
crn,11552,3,0.0%,0.051730
cytokine,11553,3,0.0%,0.051735
unsettling,11554,3,0.0%,0.051739
tie,11555,3,0.0%,0.051744
colleen,11556,3,0.0%,0.051748
colt,11557,3,0.0%,0.051753
tracheal,11558,3,0.0%,0.051757
eylandt,11559,3,0.0%,0.051762
sutherland,11560,3,0.0%,0.051766
fearful,11561,3,0.0%,0.051771
opals,11562,3,0.0%,0.051775
fiddler,11563,3,0.0%,0.051780
rutledge,11564,3,0.0%,0.051784
gland,11565,3,0.0%,0.051789
laura,11566,3,0.0%,0.051793
kuhn,11567,3,0.0%,0.051797
watkins,11568,3,0.0%,0.051802
clementine,11569,3,0.0%,0.051806
ethnomathematics,11570,3,0.0%,0.051811
culled,11571,3,0.0%,0.051815
csr,11572,3,0.0%,0.051820
nacreous,11573,3,0.0%,0.051824
interferes,11574,3,0.0%,0.051829
fab,11575,3,0.0%,0.051833
crow,11576,3,0.0%,0.051838
luciano,11577,3,0.0%,0.051842
petals,11578,3,0.0%,0.051847
norton,11579,3,0.0%,0.051851
disruptive,11580,3,0.0%,0.051856
receptive,11581,3,0.0%,0.051860
rosas,11582,3,0.0%,0.051865
semiconductors,11583,3,0.0%,0.051869
noticeable,11584,3,0.0%,0.051874
maillard,11585,3,0.0%,0.051878
provocative,11586,3,0.0%,0.051883
untested,11587,3,0.0%,0.051887
assault,11588,3,0.0%,0.051892
freedom,11589,3,0.0%,0.051896
heavens,11590,3,0.0%,0.051900
wildly,11591,3,0.0%,0.051905
alpacas,11592,3,0.0%,0.051909
goondiwindi,11593,3,0.0%,0.051914
beetle,11594,3,0.0%,0.051918
graze,11595,3,0.0%,0.051923
dowerin,11596,3,0.0%,0.051927
matrix,11597,3,0.0%,0.051932
plumes,11598,3,0.0%,0.051936
complacent,11599,3,0.0%,0.051941
forks,11600,3,0.0%,0.051945
jerry,11601,3,0.0%,0.051950
progenitor,11602,3,0.0%,0.051954
rhythms,11603,3,0.0%,0.051959
divorce,11604,3,0.0%,0.051963
subsidise,11605,3,0.0%,0.051968
upsets,11606,3,0.0%,0.051972
ingrid,11607,3,0.0%,0.051977
speculative,11608,3,0.0%,0.051981
nausea,11609,3,0.0%,0.051986
gandhi,11610,3,0.0%,0.051990
shirley,11611,3,0.0%,0.051995
xenotransplantation,11612,3,0.0%,0.051999
botswana,11613,3,0.0%,0.052003
sponsor,11614,3,0.0%,0.052008
grail,11615,3,0.0%,0.052012
slapping,11616,3,0.0%,0.052017
parchment,11617,3,0.0%,0.052021
gore,11618,3,0.0%,0.052026
bleaching,11619,3,0.0%,0.052030
schiavo,11620,3,0.0%,0.052035
wives,11621,3,0.0%,0.052039
accessed,11622,3,0.0%,0.052044
hook,11623,3,0.0%,0.052048
oddly,11624,3,0.0%,0.052053
xenotransplants,11625,3,0.0%,0.052057
disposal,11626,3,0.0%,0.052062
carts,11627,3,0.0%,0.052066
wes,11628,3,0.0%,0.052071
castle,11629,3,0.0%,0.052075
hunder,11630,3,0.0%,0.052080
klaus,11631,3,0.0%,0.052084
postponed,11632,3,0.0%,0.052089
etch,11633,3,0.0%,0.052093
stint,11634,3,0.0%,0.052098
temptation,11635,3,0.0%,0.052102
mehra,11636,3,0.0%,0.052106
pedersen,11637,3,0.0%,0.052111
loves,11638,3,0.0%,0.052115
miami,11639,3,0.0%,0.052120
ssris,11640,3,0.0%,0.052124
della,11641,3,0.0%,0.052129
spate,11642,3,0.0%,0.052133
bunnings,11643,3,0.0%,0.052138
relay,11644,3,0.0%,0.052142
harlan,11645,3,0.0%,0.052147
neurotransmitter,11646,3,0.0%,0.052151
abort,11647,3,0.0%,0.052156
donoghue,11648,3,0.0%,0.052160
segregation,11649,3,0.0%,0.052165
norris,11650,3,0.0%,0.052169
resisted,11651,3,0.0%,0.052174
disability,11652,3,0.0%,0.052178
wucaii,11653,3,0.0%,0.052183
mucous,11654,3,0.0%,0.052187
warmth,11655,3,0.0%,0.052192
ascherio,11656,3,0.0%,0.052196
neurotransmitters,11657,3,0.0%,0.052201
trailers,11658,3,0.0%,0.052205
exponentially,11659,3,0.0%,0.052209
oxidising,11660,3,0.0%,0.052214
strachan,11661,3,0.0%,0.052218
watt,11662,3,0.0%,0.052223
awh,11663,3,0.0%,0.052227
ness,11664,3,0.0%,0.052232
convicted,11665,3,0.0%,0.052236
crave,11666,3,0.0%,0.052241
neurologists,11667,3,0.0%,0.052245
lifeline,11668,3,0.0%,0.052250
inactive,11669,3,0.0%,0.052254
coping,11670,3,0.0%,0.052259
impasse,11671,3,0.0%,0.052263
stripped,11672,3,0.0%,0.052268
dilemma,11673,3,0.0%,0.052272
formulate,11674,3,0.0%,0.052277
dad,11675,3,0.0%,0.052281
roseae,11676,3,0.0%,0.052286
joanna,11677,3,0.0%,0.052290
tongues,11678,3,0.0%,0.052295
mal,11679,3,0.0%,0.052299
audience,11680,3,0.0%,0.052304
complicate,11681,3,0.0%,0.052308
seller,11682,3,0.0%,0.052312
rnqvist,11683,3,0.0%,0.052317
broaden,11684,3,0.0%,0.052321
monumental,11685,3,0.0%,0.052326
sharemarket,11686,3,0.0%,0.052330
calais,11687,3,0.0%,0.052335
amalgamation,11688,3,0.0%,0.052339
renaissance,11689,3,0.0%,0.052344
mcfarlane,11690,3,0.0%,0.052348
contagious,11691,3,0.0%,0.052353
circumpolar,11692,3,0.0%,0.052357
hierarchical,11693,3,0.0%,0.052362
advocating,11694,3,0.0%,0.052366
violently,11695,3,0.0%,0.052371
inspire,11696,3,0.0%,0.052375
ir,11697,3,0.0%,0.052380
subsoil,11698,3,0.0%,0.052384
poleward,11699,3,0.0%,0.052389
truckies,11700,3,0.0%,0.052393
pc,11701,3,0.0%,0.052398
seeded,11702,3,0.0%,0.052402
flip,11703,3,0.0%,0.052406
awash,11704,3,0.0%,0.052411
clot,11705,3,0.0%,0.052415
description,11706,3,0.0%,0.052420
commercialising,11707,3,0.0%,0.052424
doomed,11708,3,0.0%,0.052429
proliferation,11709,3,0.0%,0.052433
assure,11710,3,0.0%,0.052438
felicity,11711,3,0.0%,0.052442
harra,11712,3,0.0%,0.052447
stanton,11713,3,0.0%,0.052451
springer,11714,3,0.0%,0.052456
floated,11715,3,0.0%,0.052460
chooses,11716,3,0.0%,0.052465
exhibited,11717,3,0.0%,0.052469
asymmetrical,11718,3,0.0%,0.052474
pam,11719,3,0.0%,0.052478
stough,11720,3,0.0%,0.052483
contexts,11721,3,0.0%,0.052487
swampy,11722,3,0.0%,0.052492
dairyfarmers,11723,3,0.0%,0.052496
provinces,11724,3,0.0%,0.052501
thrill,11725,3,0.0%,0.052505
bali,11726,3,0.0%,0.052509
cubs,11727,3,0.0%,0.052514
lumps,11728,3,0.0%,0.052518
drastically,11729,3,0.0%,0.052523
bumblebees,11730,3,0.0%,0.052527
hibernate,11731,3,0.0%,0.052532
dispatched,11732,3,0.0%,0.052536
thinnest,11733,3,0.0%,0.052541
breen,11734,3,0.0%,0.052545
bursting,11735,3,0.0%,0.052550
codex,11736,3,0.0%,0.052554
carbs,11737,3,0.0%,0.052559
agreeing,11738,3,0.0%,0.052563
credits,11739,3,0.0%,0.052568
halls,11740,3,0.0%,0.052572
culinary,11741,3,0.0%,0.052577
algal,11742,3,0.0%,0.052581
twofold,11743,3,0.0%,0.052586
logged,11744,3,0.0%,0.052590
charting,11745,3,0.0%,0.052595
occultations,11746,3,0.0%,0.052599
apologise,11747,3,0.0%,0.052604
entangled,11748,3,0.0%,0.052608
assigned,11749,3,0.0%,0.052612
tyne,11750,3,0.0%,0.052617
tugs,11751,3,0.0%,0.052621
masse,11752,3,0.0%,0.052626
uncover,11753,3,0.0%,0.052630
spans,11754,3,0.0%,0.052635
magnifying,11755,3,0.0%,0.052639
gyroscopes,11756,3,0.0%,0.052644
leverage,11757,3,0.0%,0.052648
immunologist,11758,3,0.0%,0.052653
perch,11759,3,0.0%,0.052657
westward,11760,3,0.0%,0.052662
apophis,11761,3,0.0%,0.052666
ambition,11762,3,0.0%,0.052671
tonnages,11763,3,0.0%,0.052675
capsicum,11764,3,0.0%,0.052680
greasy,11765,3,0.0%,0.052684
tintinara,11766,3,0.0%,0.052689
alertness,11767,3,0.0%,0.052693
microns,11768,3,0.0%,0.052698
slowdown,11769,3,0.0%,0.052702
theorists,11770,3,0.0%,0.052707
raced,11771,3,0.0%,0.052711
kvale,11772,3,0.0%,0.052715
stumbling,11773,3,0.0%,0.052720
keeper,11774,3,0.0%,0.052724
updates,11775,3,0.0%,0.052729
wondered,11776,3,0.0%,0.052733
uva,11777,3,0.0%,0.052738
dragonflies,11778,3,0.0%,0.052742
tombaugh,11779,3,0.0%,0.052747
enforced,11780,3,0.0%,0.052751
tumors,11781,3,0.0%,0.052756
unreasonable,11782,3,0.0%,0.052760
defunct,11783,3,0.0%,0.052765
poly,11784,3,0.0%,0.052769
hampers,11785,3,0.0%,0.052774
genius,11786,3,0.0%,0.052778
wingspan,11787,3,0.0%,0.052783
wojcieszek,11788,3,0.0%,0.052787
curse,11789,3,0.0%,0.052792
kelley,11790,3,0.0%,0.052796
intestinal,11791,3,0.0%,0.052801
doughnut,11792,3,0.0%,0.052805
rash,11793,3,0.0%,0.052810
libya,11794,3,0.0%,0.052814
fetches,11795,3,0.0%,0.052818
unsustainable,11796,3,0.0%,0.052823
murcott,11797,3,0.0%,0.052827
fairbanks,11798,3,0.0%,0.052832
conquered,11799,3,0.0%,0.052836
royer,11800,3,0.0%,0.052841
entails,11801,3,0.0%,0.052845
appointing,11802,3,0.0%,0.052850
bromine,11803,3,0.0%,0.052854
ketoacidosis,11804,3,0.0%,0.052859
longevity,11805,3,0.0%,0.052863
biblical,11806,3,0.0%,0.052868
ap,11807,3,0.0%,0.052872
compton,11808,3,0.0%,0.052877
andy,11809,3,0.0%,0.052881
anatomy,11810,3,0.0%,0.052886
amcor,11811,3,0.0%,0.052890
restraining,11812,3,0.0%,0.052895
attachment,11813,3,0.0%,0.052899
slaves,11814,3,0.0%,0.052904
basalts,11815,3,0.0%,0.052908
fledgling,11816,3,0.0%,0.052913
frantically,11817,3,0.0%,0.052917
olympics,11818,3,0.0%,0.052921
mirrored,11819,3,0.0%,0.052926
tarter,11820,3,0.0%,0.052930
clad,11821,3,0.0%,0.052935
menace,11822,3,0.0%,0.052939
miniaturisation,11823,3,0.0%,0.052944
sacrificed,11824,3,0.0%,0.052948
abnormally,11825,3,0.0%,0.052953
tasty,11826,3,0.0%,0.052957
adversely,11827,3,0.0%,0.052962
miraculous,11828,3,0.0%,0.052966
garrett,11829,3,0.0%,0.052971
buckwheat,11830,3,0.0%,0.052975
preparedness,11831,3,0.0%,0.052980
fulfil,11832,3,0.0%,0.052984
spectator,11833,3,0.0%,0.052989
commits,11834,3,0.0%,0.052993
obstruction,11835,3,0.0%,0.052998
eli,11836,3,0.0%,0.053002
slipping,11837,3,0.0%,0.053007
visocica,11838,3,0.0%,0.053011
stafford,11839,3,0.0%,0.053016
superconductor,11840,3,0.0%,0.053020
eldest,11841,3,0.0%,0.053024
toxicology,11842,3,0.0%,0.053029
barrister,11843,3,0.0%,0.053033
replica,11844,3,0.0%,0.053038
fades,11845,3,0.0%,0.053042
miell,11846,3,0.0%,0.053047
fraught,11847,3,0.0%,0.053051
pennell,11848,3,0.0%,0.053056
jervis,11849,3,0.0%,0.053060
precaution,11850,3,0.0%,0.053065
enclosed,11851,3,0.0%,0.053069
eager,11852,3,0.0%,0.053074
nichols,11853,3,0.0%,0.053078
shrink,11854,3,0.0%,0.053083
eurotium,11855,3,0.0%,0.053087
furey,11856,3,0.0%,0.053092
coyote,11857,3,0.0%,0.053096
banker,11858,3,0.0%,0.053101
turnout,11859,3,0.0%,0.053105
kilfedder,11860,3,0.0%,0.053110
tossing,11861,3,0.0%,0.053114
headquarters,11862,3,0.0%,0.053119
nests,11863,3,0.0%,0.053123
starlings,11864,3,0.0%,0.053127
encode,11865,3,0.0%,0.053132
osmosis,11866,3,0.0%,0.053136
dublin,11867,3,0.0%,0.053141
afghan,11868,3,0.0%,0.053145
ukraine,11869,3,0.0%,0.053150
snapshot,11870,3,0.0%,0.053154
contours,11871,3,0.0%,0.053159
infertility,11872,3,0.0%,0.053163
collaborating,11873,3,0.0%,0.053168
glove,11874,3,0.0%,0.053172
joan,11875,3,0.0%,0.053177
betrayal,11876,3,0.0%,0.053181
lamp,11877,3,0.0%,0.053186
fungicide,11878,3,0.0%,0.053190
impost,11879,3,0.0%,0.053195
gasoline,11880,3,0.0%,0.053199
dessert,11881,3,0.0%,0.053204
planetesimals,11882,3,0.0%,0.053208
fetched,11883,3,0.0%,0.053213
comprehend,11884,3,0.0%,0.053217
artery,11885,3,0.0%,0.053222
sedentary,11886,3,0.0%,0.053226
noah,11887,3,0.0%,0.053230
symmetrical,11888,3,0.0%,0.053235
neurone,11889,3,0.0%,0.053239
seeney,11890,3,0.0%,0.053244
nonprofit,11891,3,0.0%,0.053248
buck,11892,3,0.0%,0.053253
rollo,11893,3,0.0%,0.053257
caroline,11894,3,0.0%,0.053262
publicised,11895,3,0.0%,0.053266
presumed,11896,3,0.0%,0.053271
maningrida,11897,3,0.0%,0.053275
vacancies,11898,3,0.0%,0.053280
carrots,11899,3,0.0%,0.053284
redback,11900,3,0.0%,0.053289
clarify,11901,3,0.0%,0.053293
booby,11902,3,0.0%,0.053298
clicking,11903,3,0.0%,0.053302
pills,11904,3,0.0%,0.053307
andrews,11905,3,0.0%,0.053311
measurable,11906,3,0.0%,0.053316
neuroticism,11907,3,0.0%,0.053320
retarded,11908,3,0.0%,0.053324
staged,11909,3,0.0%,0.053329
beaver,11910,3,0.0%,0.053333
resting,11911,3,0.0%,0.053338
wax,11912,3,0.0%,0.053342
innermost,11913,3,0.0%,0.053347
goyder,11914,3,0.0%,0.053351
pyroclastic,11915,3,0.0%,0.053356
recouped,11916,3,0.0%,0.053360
transfers,11917,3,0.0%,0.053365
nebula,11918,3,0.0%,0.053369
eleven,11919,3,0.0%,0.053374
completion,11920,3,0.0%,0.053378
tristan,11921,3,0.0%,0.053383
protuberance,11922,3,0.0%,0.053387
restrictive,11923,3,0.0%,0.053392
entertainment,11924,3,0.0%,0.053396
ignited,11925,3,0.0%,0.053401
bridges,11926,3,0.0%,0.053405
oxley,11927,3,0.0%,0.053410
installing,11928,3,0.0%,0.053414
lydia,11929,3,0.0%,0.053419
thorpe,11930,3,0.0%,0.053423
insurers,11931,3,0.0%,0.053427
denita,11932,3,0.0%,0.053432
activation,11933,3,0.0%,0.053436
stall,11934,3,0.0%,0.053441
textures,11935,3,0.0%,0.053445
enduring,11936,3,0.0%,0.053450
suicidality,11937,3,0.0%,0.053454
hab,11938,3,0.0%,0.053459
salts,11939,3,0.0%,0.053463
versa,11940,3,0.0%,0.053468
buds,11941,3,0.0%,0.053472
outlet,11942,3,0.0%,0.053477
unnecessarily,11943,3,0.0%,0.053481
tyrrell,11944,3,0.0%,0.053486
eureka,11945,3,0.0%,0.053490
alleviating,11946,3,0.0%,0.053495
lady,11947,3,0.0%,0.053499
filipino,11948,3,0.0%,0.053504
brandt,11949,3,0.0%,0.053508
publisher,11950,3,0.0%,0.053513
shears,11951,3,0.0%,0.053517
pvc,11952,3,0.0%,0.053522
palaeoanthropology,11953,3,0.0%,0.053526
democrat,11954,3,0.0%,0.053530
contests,11955,3,0.0%,0.053535
repatriation,11956,3,0.0%,0.053539
arens,11957,3,0.0%,0.053544
digested,11958,3,0.0%,0.053548
karratha,11959,3,0.0%,0.053553
beverages,11960,3,0.0%,0.053557
sudan,11961,3,0.0%,0.053562
proprietary,11962,3,0.0%,0.053566
persuasive,11963,3,0.0%,0.053571
tritium,11964,3,0.0%,0.053575
qualifications,11965,3,0.0%,0.053580
dipped,11966,3,0.0%,0.053584
prioritise,11967,3,0.0%,0.053589
celebrating,11968,3,0.0%,0.053593
fao,11969,3,0.0%,0.053598
tide,11970,3,0.0%,0.053602
lotions,11971,3,0.0%,0.053607
heather,11972,3,0.0%,0.053611
awga,11973,3,0.0%,0.053616
beverage,11974,3,0.0%,0.053620
dokka,11975,3,0.0%,0.053625
undesirable,11976,3,0.0%,0.053629
formidable,11977,3,0.0%,0.053633
dopamine,11978,3,0.0%,0.053638
blunt,11979,3,0.0%,0.053642
offload,11980,3,0.0%,0.053647
awake,11981,3,0.0%,0.053651
arcy,11982,3,0.0%,0.053656
admitting,11983,3,0.0%,0.053660
elgin,11984,3,0.0%,0.053665
underdog,11985,3,0.0%,0.053669
missouri,11986,3,0.0%,0.053674
limitation,11987,3,0.0%,0.053678
thiel,11988,3,0.0%,0.053683
secrecy,11989,3,0.0%,0.053687
jeffriess,11990,3,0.0%,0.053692
qmir,11991,3,0.0%,0.053696
inexperience,11992,3,0.0%,0.053701
ufos,11993,3,0.0%,0.053705
jerusalem,11994,3,0.0%,0.053710
refrigeration,11995,3,0.0%,0.053714
cracked,11996,3,0.0%,0.053719
treaties,11997,3,0.0%,0.053723
moonlets,11998,3,0.0%,0.053728
congenital,11999,3,0.0%,0.053732
colds,12000,3,0.0%,0.053736
millilitres,12001,3,0.0%,0.053741
underside,12002,3,0.0%,0.053745
rein,12003,3,0.0%,0.053750
dongen,12004,3,0.0%,0.053754
palms,12005,3,0.0%,0.053759
tampered,12006,3,0.0%,0.053763
contraception,12007,3,0.0%,0.053768
heifer,12008,3,0.0%,0.053772
pharmacy,12009,3,0.0%,0.053777
owning,12010,3,0.0%,0.053781
orchardist,12011,3,0.0%,0.053786
flourished,12012,3,0.0%,0.053790
chaotically,12013,3,0.0%,0.053795
blueberry,12014,3,0.0%,0.053799
tinier,12015,3,0.0%,0.053804
peek,12016,3,0.0%,0.053808
watered,12017,3,0.0%,0.053813
lesions,12018,3,0.0%,0.053817
smoky,12019,3,0.0%,0.053822
limousin,12020,3,0.0%,0.053826
paddy,12021,3,0.0%,0.053831
eternal,12022,3,0.0%,0.053835
encoded,12023,3,0.0%,0.053839
respected,12024,3,0.0%,0.053844
batlow,12025,3,0.0%,0.053848
bottled,12026,3,0.0%,0.053853
schillak,12027,3,0.0%,0.053857
judd,12028,3,0.0%,0.053862
ethicist,12029,3,0.0%,0.053866
tumut,12030,3,0.0%,0.053871
disgrace,12031,3,0.0%,0.053875
emotionally,12032,3,0.0%,0.053880
clothes,12033,3,0.0%,0.053884
evacuees,12034,3,0.0%,0.053889
midlands,12035,3,0.0%,0.053893
teeming,12036,3,0.0%,0.053898
shaft,12037,3,0.0%,0.053902
cheapest,12038,3,0.0%,0.053907
pearson,12039,3,0.0%,0.053911
weir,12040,3,0.0%,0.053916
barbeques,12041,3,0.0%,0.053920
unscathed,12042,3,0.0%,0.053925
chelicerates,12043,3,0.0%,0.053929
sabotage,12044,3,0.0%,0.053934
cage,12045,3,0.0%,0.053938
mated,12046,3,0.0%,0.053942
tannins,12047,3,0.0%,0.053947
westmead,12048,3,0.0%,0.053951
addiction,12049,3,0.0%,0.053956
binding,12050,3,0.0%,0.053960
ergonomics,12051,3,0.0%,0.053965
pursue,12052,3,0.0%,0.053969
combines,12053,3,0.0%,0.053974
fermented,12054,3,0.0%,0.053978
ganglioneuritis,12055,3,0.0%,0.053983
rehabilitation,12056,3,0.0%,0.053987
nanometre,12057,3,0.0%,0.053992
alginate,12058,3,0.0%,0.053996
sinks,12059,3,0.0%,0.054001
lyngtveit,12060,3,0.0%,0.054005
bruns,12061,3,0.0%,0.054010
olson,12062,3,0.0%,0.054014
seedlings,12063,3,0.0%,0.054019
eagles,12064,3,0.0%,0.054023
sampling,12065,3,0.0%,0.054028
resorts,12066,3,0.0%,0.054032
angular,12067,3,0.0%,0.054037
cincinnati,12068,3,0.0%,0.054041
vaughan,12069,3,0.0%,0.054045
correspondence,12070,3,0.0%,0.054050
tomography,12071,3,0.0%,0.054054
bednarik,12072,3,0.0%,0.054059
en,12073,3,0.0%,0.054063
mystical,12074,3,0.0%,0.054068
benches,12075,3,0.0%,0.054072
shan,12076,3,0.0%,0.054077
hyshot,12077,3,0.0%,0.054081
chathams,12078,3,0.0%,0.054086
singers,12079,3,0.0%,0.054090
familiarity,12080,3,0.0%,0.054095
joy,12081,3,0.0%,0.054099
zip,12082,3,0.0%,0.054104
anglers,12083,3,0.0%,0.054108
texts,12084,3,0.0%,0.054113
wallpaper,12085,3,0.0%,0.054117
rotten,12086,3,0.0%,0.054122
stack,12087,3,0.0%,0.054126
dole,12088,3,0.0%,0.054131
pressler,12089,3,0.0%,0.054135
initiate,12090,3,0.0%,0.054139
